,Subject ID,GRE APT Verb Percentile,GRE APT Quant Percentile,GRE APT Analyt Percentile,tiers,admit_code,GPA_Merged,Master's Held,Doctorate Held,Bachelor's Held,Special Degree Held,Count: Arts,Count: GAE,Count: Research,Count: Service,Count: Leadership,Count: Leadership,Count: Competition,Gender,First Generation,work_experience_int
1002,2625,82,35,59,2.0,A,3.64,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,92.0
1003,2626,38,20,42,1.0,D,2.63,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1004,2629,95,43,82,1.0,A,3.59,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,2375.0
1005,2630,80,85,0,2.0,D,2.64,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1006,2632,72,95,17,4.0,D,1.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1007,2634,98,47,59,1.0,R,3.84,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1008,2635,42,4,59,4.0,D,3.39,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1009,2636,98,59,82,2.0,R,3.84,0,0,0,0,0,3,0,0,0,0,0,Male,0.0,0.0
1010,2637,19,79,17,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1011,2638,88,27,82,1.0,R,3.97,0,0,0,0,0,1,1,0,1,1,0,Female,0.0,0.0
1012,2639,94,63,93,1.0,R,3.67,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,0.0
1013,2640,51,73,17,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1220.0
1014,2642,55,17,59,2.0,R,3.72,0,0,0,0,0,3,0,0,0,0,0,Male,0.0,0.0
1015,2643,75,59,82,2.0,R,3.41,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1016,2644,64,39,59,2.0,A,3.75,0,0,1,0,0,0,1,0,0,0,0,Female,0.0,0.0
1017,2645,85,59,93,1.0,R,3.66,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1018,2647,80,76,98,2.0,R,3.76,0,0,0,0,0,3,0,0,0,0,0,Male,0.0,0.0
1019,2650,68,95,59,4.0,R,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1020,2651,88,47,98,1.0,A,3.93,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1021,2656,47,97,0,4.0,R,3.0,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1022,2657,98,82,93,2.0,R,3.9,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1023,2659,64,93,17,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,0.0
1024,2660,38,76,7,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1025,2662,55,97,42,4.0,A,4.0,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,1004.0
1026,2664,68,70,42,3.0,R,3.0,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1027,2665,55,97,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,1,Female,0.0,0.0
1028,2666,19,12,59,4.0,A,3.73,0,0,1,0,0,0,0,0,0,0,0,Female,1.0,2373.0
1029,2667,42,76,17,4.0,R,4.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1030,2668,72,97,59,4.0,R,2.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1031,2669,72,93,42,3.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1032,2670,60,87,0,4.0,D,3.0,0,0,0,0,1,0,1,0,0,0,1,Male,0.0,0.0
1033,2671,55,70,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1034,2672,64,97,42,4.0,R,3.0,0,0,0,0,0,2,0,0,0,0,1,Male,0.0,0.0
1035,2673,82,14,59,1.0,A,3.75,0,0,1,0,0,2,0,0,0,0,0,Female,1.0,0.0
1036,2674,80,55,82,1.0,R,3.95,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1037,2675,99,63,82,4.0,R,3.4538255338482493,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,0.0
1038,2677,23,79,7,4.0,A,3.0,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,243.0
1039,2679,30,97,17,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,1,Male,0.0,0.0
1040,2680,90,95,59,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1041,2681,55,95,42,4.0,R,4.0,0,0,0,0,0,1,0,1,0,0,0,Female,0.0,0.0
1042,2682,34,43,42,1.0,D,2.89,0,0,0,0,0,2,1,0,0,0,0,Female,0.0,0.0
1043,2683,72,97,59,4.0,R,3.33,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1044,2684,55,87,59,3.0,R,4.0,0,0,0,0,0,1,0,0,0,0,2,Male,0.0,0.0
1045,2685,88,73,98,1.0,R,3.5,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1046,2686,75,47,42,4.0,A,3.61,0,0,0,0,0,0,0,0,0,0,0,Male,1.0,0.0
1047,2687,60,95,42,4.0,A,3.94,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,519.0
1048,2688,55,89,42,4.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,30.0
1049,2689,55,87,17,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1050,2692,34,12,59,1.0,A,3.39,0,0,1,0,0,0,0,0,0,0,0,Female,1.0,396.0
1051,2693,72,55,59,4.0,R,3.84,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1052,2694,74,94,38,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1053,2695,72,35,59,2.0,R,3.14,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1054,2696,30,1,17,4.0,A,3.44,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,4047.0
1055,2697,99,90,93,1.0,R,3.91,0,0,0,0,1,0,0,1,0,0,0,Female,0.0,0.0
1056,2698,51,35,59,2.0,A,3.44,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1280.0
1057,2701,47,93,17,4.0,D,4.0,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
1058,2705,90,20,82,1.0,R,3.73,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1059,2708,64,89,59,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1060,2709,80,91,42,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1061,2710,60,95,42,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,2,Female,0.0,0.0
1062,2711,75,93,59,1.0,R,3.58,0,0,0,0,1,1,0,0,0,0,0,Female,0.0,0.0
1063,2713,38,93,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1064,2715,64,95,17,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1065,2716,55,97,17,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1066,2717,80,93,17,4.0,D,3.0,0,0,0,0,0,0,1,1,0,0,0,Male,0.0,0.0
1067,2718,38,79,17,4.0,R,3.93,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1068,2719,38,51,17,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1069,2720,82,31,59,4.0,A,3.96,0,0,1,0,0,2,0,0,0,0,1,Female,0.0,702.0
1070,2721,68,70,42,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,822.0
1071,2722,99,91,82,1.0,A,3.69,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,365.0
1072,2723,64,76,82,1.0,A,3.63,0,0,1,0,0,0,2,0,0,0,0,Male,0.0,822.0
1073,2724,95,51,59,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Female,1.0,1582.0
1074,2727,23,97,7,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1075,2729,94,79,93,2.0,R,3.96,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1076,2730,82,95,42,1.0,R,4.0,0,0,0,0,0,2,0,0,1,1,0,Male,0.0,0.0
1077,2731,26,87,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1078,2733,42,70,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1079,2734,88,51,82,1.0,R,3.96,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1080,2735,51,89,17,4.0,D,3.0,0,0,0,0,0,3,0,0,0,0,0,Female,0.0,0.0
1081,2736,34,63,17,2.0,R,3.82,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1082,2737,68,95,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1083,2738,64,70,17,4.0,R,3.0,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,0.0
1084,2739,51,91,17,4.0,A,3.0,0,0,1,0,0,1,0,0,0,0,1,Female,0.0,0.0
1085,2740,68,85,17,3.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1086,2741,98,20,98,3.0,R,3.83,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1087,2743,30,97,42,3.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1088,2744,85,73,0,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,2,Male,0.0,0.0
1089,2749,47,85,17,1.0,D,3.59,0,0,1,0,0,1,0,0,0,0,0,Male,0.0,0.0
1090,2750,90,51,82,2.0,R,3.6,0,0,0,0,1,1,0,0,0,0,0,Male,0.0,0.0
1091,2751,89,52,30,3.0,R,3.85,0,0,0,0,0,1,0,1,0,0,0,Female,0.0,1249.0
1092,2752,58,93,35,4.0,D,2.7,0,0,0,0,0,0,0,0,0,0,1,Female,0.0,0.0
1093,2753,54,94,56,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,608.0
1094,2755,71,56,7,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1095,2756,90,71,98,2.0,R,3.85,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
1096,2757,68,51,59,2.0,R,3.87,0,0,0,0,1,1,0,1,0,0,0,Female,0.0,0.0
1097,2758,82,76,42,4.0,R,3.0,0,0,0,0,0,0,0,2,0,0,0,Female,0.0,0.0
1098,2763,95,76,93,1.0,R,3.85,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1099,2765,64,35,59,4.0,R,3.74,0,0,0,0,0,0,1,0,1,1,0,Female,0.0,0.0
1100,2766,30,85,17,1.0,A,3.29,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,730.0
1101,2767,68,70,93,1.0,R,3.69,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,0.0
1102,2770,88,70,93,2.0,R,3.83,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1103,2772,85,79,82,1.0,A,3.44,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,1794.0
1104,2773,55,97,17,2.0,R,4.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1105,2774,85,67,93,2.0,R,3.91,0,0,0,0,1,0,0,0,0,0,0,Male,0.0,0.0
1106,2775,90,87,59,1.0,R,3.24,0,0,0,0,0,1,0,1,0,0,0,Male,0.0,0.0
1107,2777,42,95,59,4.0,D,4.0,0,0,0,0,0,1,0,0,0,0,1,Male,0.0,0.0
1108,2778,51,43,59,2.0,D,3.36,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1109,2779,42,97,42,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1110,2780,60,97,42,1.0,R,4.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1111,2781,85,39,59,1.0,A,3.56,0,0,1,0,0,0,0,1,0,0,0,Female,0.0,3833.0
1112,2782,75,97,17,3.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1113,2784,85,93,42,1.0,R,4.0,0,0,0,0,0,1,0,1,0,0,0,Male,0.0,0.0
1114,2786,51,97,42,3.0,A,4.0,0,0,1,0,0,0,0,2,0,0,0,Female,0.0,123.0
1115,2788,85,93,0,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1116,2789,60,31,42,4.0,D,2.97,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1117,2791,72,85,42,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1118,2792,68,93,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1119,2793,82,97,42,3.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1120,2794,85,89,42,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1121,2795,82,97,42,3.0,R,3.0,0,0,0,0,0,0,0,0,0,0,1,Male,0.0,0.0
1122,2796,60,87,17,3.0,R,3.67,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1123,2797,51,97,17,1.0,R,3.0,0,0,0,0,0,2,0,0,0,0,0,Male,0.0,0.0
1124,2798,34,97,17,4.0,D,3.33,0,0,0,0,0,0,0,0,0,0,1,Male,0.0,0.0
1125,2799,30,8,7,3.0,D,3.33,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1126,2800,68,27,82,1.0,R,3.78,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1127,2802,60,97,42,4.0,D,3.0,0,0,0,0,0,0,0,0,1,1,0,Male,0.0,0.0
1128,2803,90,67,98,2.0,A,3.9,0,0,0,0,0,1,0,0,1,1,0,Female,0.0,31.0
1129,2804,85,47,59,2.0,D,2.87,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1130,2805,60,82,17,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,1,Female,0.0,0.0
1131,2806,72,95,59,4.0,R,3.9,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1132,2807,75,85,0,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,1,Female,0.0,0.0
1133,2808,60,39,82,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1134,2810,82,85,59,4.0,R,3.33,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1135,2811,55,82,17,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1136,2812,64,95,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1137,2813,68,89,17,2.0,D,3.0,0,0,0,0,0,1,2,0,0,0,0,Male,0.0,0.0
1138,2815,34,63,42,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1139,2816,19,97,17,4.0,D,3.0,0,0,0,0,0,1,0,1,0,0,0,Male,0.0,0.0
1140,2817,64,39,59,4.0,A,3.06,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,214.0
1141,2818,42,89,42,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1142,2819,82,47,59,2.0,R,3.79,0,0,0,0,0,2,1,0,0,0,0,Female,0.0,0.0
1143,2820,60,97,17,4.0,R,3.58,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1144,2821,51,97,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1145,2822,95,76,42,1.0,A,3.69,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,3410.0
1146,2823,85,51,93,1.0,A,3.47,0,0,1,0,0,0,0,0,0,0,0,Female,1.0,1583.0
1147,2824,75,39,59,4.0,A,2.93,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1148,2826,33,37,56,2.0,A,3.39,1,0,0,0,0,0,0,0,0,0,0,Female,0.0,3165.0
1149,2827,64,76,17,4.0,D,3.07,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1150,2829,67,32,38,4.0,A,3.76,0,0,1,0,1,0,0,0,0,0,0,Female,0.0,1429.0
1151,2830,42,79,17,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,822.0
1152,2831,38,91,42,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1153,2833,47,97,59,4.0,D,2.0,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
1154,2835,90,70,59,1.0,R,3.5,0,0,0,0,1,0,1,0,0,0,0,Female,0.0,0.0
1155,2836,30,97,42,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,2,Male,0.0,0.0
1156,2838,68,24,82,4.0,A,3.14,0,0,1,0,0,0,0,1,0,0,0,Male,0.0,1064.0
1157,2839,80,93,42,4.0,D,3.0,0,0,0,0,0,1,0,1,0,0,1,Male,0.0,0.0
1158,2840,95,87,59,4.0,R,3.0,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1159,2843,95,93,82,2.0,R,3.96,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
1160,2844,80,82,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1161,2847,85,51,82,2.0,A,3.79,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,92.0
1162,2848,34,59,59,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1163,2850,99,63,82,4.0,A,3.88,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,1643.0
1164,2851,97,39,59,4.0,A,3.7,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,2131.0
1165,2853,68,93,59,4.0,D,3.33,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
1166,2854,34,97,17,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1167,2856,60,82,42,4.0,R,3.0,0,0,0,0,1,0,0,0,0,0,0,Male,0.0,0.0
1168,2858,51,97,17,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1169,2859,82,93,17,4.0,A,4.0,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,0.0
1170,2860,75,39,42,2.0,A,3.36,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,455.0
1171,2862,42,95,17,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1172,2863,55,97,42,3.0,R,4.0,0,0,0,0,0,1,0,0,0,0,1,Female,0.0,0.0
1173,2864,55,85,17,4.0,D,4.0,0,0,0,0,1,0,0,0,0,0,1,Female,0.0,0.0
1174,2865,68,59,17,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1175,2866,72,97,42,4.0,R,4.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1176,2867,51,20,59,1.0,D,2.79,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1177,2868,34,76,17,3.0,A,4.0,1,0,0,0,0,0,1,0,0,0,0,Male,0.0,2191.0
1178,2870,34,97,42,4.0,D,3.64,0,0,0,0,0,1,0,1,0,0,1,Female,0.0,0.0
1179,2872,72,10,42,4.0,A,3.38,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,851.0
1180,2873,60,95,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1181,2874,51,95,17,4.0,D,3.0,0,0,0,0,0,0,0,2,0,0,0,Female,0.0,0.0
1182,2875,75,12,59,2.0,D,3.47,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1183,2876,68,97,17,3.0,R,4.0,0,0,0,0,0,1,0,0,1,1,0,Female,0.0,0.0
1184,2877,60,93,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1185,2878,55,82,59,2.0,D,3.38,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1186,2879,34,87,17,3.0,R,3.84,0,0,0,0,0,1,0,0,0,0,2,Female,0.0,0.0
1187,2881,88,63,93,1.0,A,3.87,0,0,1,0,0,1,0,0,0,0,0,Female,1.0,4778.0
1188,2883,82,35,0,1.0,A,3.97,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,1980.0
1189,2884,73,72,78,1.0,A,3.16,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,578.0
1190,2886,80,31,0,1.0,A,3.86,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,304.0
1191,2887,80,55,93,1.0,R,3.8,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1192,2889,99,78,93,1.0,R,3.95,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1193,2890,98,48,93,1.0,R,3.88,0,0,0,0,0,2,0,0,1,1,0,Male,0.0,0.0
1194,2891,50,86,15,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1195,2892,67,95,15,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1196,2894,85,79,59,4.0,A,3.0,0,0,0,0,0,0,1,0,0,0,0,Female,0.0,0.0
1197,2895,95,55,93,4.0,R,3.8,0,0,0,0,1,1,0,0,0,0,0,Male,0.0,0.0
1198,2896,51,73,59,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1552.0
1199,2897,90,59,93,2.0,R,3.92,0,0,0,0,0,1,2,0,0,0,0,Female,0.0,0.0
1200,2898,94,51,93,1.0,R,3.62,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1201,2901,19,79,7,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1202,2902,85,51,93,1.0,R,3.87,0,0,0,0,0,0,1,0,0,0,0,Female,0.0,0.0
1203,2903,51,97,17,4.0,R,3.0,0,0,0,0,0,0,1,0,0,0,2,Female,0.0,0.0
1204,2905,68,85,17,3.0,R,4.0,0,0,0,0,1,1,0,0,0,0,0,Female,0.0,0.0
1205,2906,98,70,98,4.0,R,3.25,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,2741.0
1206,2909,88,47,98,2.0,R,3.94,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1207,2911,88,97,42,1.0,R,4.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1208,2912,60,91,42,4.0,A,3.67,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1433.0
1209,2915,64,63,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1210,2916,88,43,82,2.0,A,3.79,0,0,1,0,0,2,0,0,0,0,0,Female,0.0,2219.0
1211,2917,82,95,0,4.0,A,4.0,1,0,0,0,0,0,0,0,0,0,0,Male,0.0,183.0
1212,2919,26,93,59,3.0,D,3.0,0,0,0,0,1,1,0,0,0,0,0,Female,0.0,0.0
1213,2921,68,97,42,2.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1214,2922,75,31,98,4.0,R,3.87,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1215,2924,60,97,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,1,Female,0.0,0.0
1216,2925,64,79,17,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1217,2926,42,82,7,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1218,2927,51,17,2,4.0,R,3.75,0,0,0,0,0,2,0,0,0,0,0,Male,0.0,0.0
1219,2928,64,97,17,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
1220,2929,23,76,7,3.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1221,2930,51,70,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,1,Female,0.0,0.0
1222,2931,64,31,98,4.0,A,3.48,0,0,1,0,0,0,0,0,0,0,0,Female,1.0,1706.0
1223,2932,68,95,59,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1224,2933,95,89,82,3.0,A,3.62,0,0,1,0,0,1,0,0,0,0,0,Male,0.0,519.0
1225,2934,64,70,59,2.0,A,3.93,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,912.0
1226,2935,47,24,82,3.0,A,3.24,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1369.0
1227,2936,90,70,59,3.0,A,3.98,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,1767.0
1228,2938,60,82,42,4.0,A,3.0,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,396.0
1229,2939,55,95,42,4.0,A,4.0,0,0,0,0,0,1,0,0,0,0,1,Male,0.0,0.0
1230,2940,55,95,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,2,Male,0.0,0.0
1231,2941,85,91,42,3.0,R,3.0,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1232,2942,55,89,17,4.0,A,3.0,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,0.0
1233,2943,60,97,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1234,2944,34,87,17,1.0,A,3.46,0,0,1,0,0,1,0,0,0,0,0,Male,0.0,0.0
1235,2946,47,55,93,2.0,A,3.15,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,2559.0
1236,2947,92,85,82,1.0,A,3.81,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,153.0
1237,2949,95,78,35,2.0,A,3.71,1,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1238,2951,92,64,93,4.0,R,3.92,1,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
1239,2952,97,48,80,4.0,A,3.94,0,0,1,0,0,3,0,0,0,0,0,Female,0.0,2407.0
1240,2954,94,90,56,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1241,2956,96,64,80,1.0,R,3.71,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1242,2957,68,97,59,4.0,R,4.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1243,2959,75,97,59,4.0,D,4.0,0,0,0,0,0,1,2,0,0,0,0,Male,0.0,0.0
1244,2960,75,43,59,2.0,A,3.11,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,3410.0
1245,2963,51,20,59,2.0,R,3.95,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1246,2964,72,76,59,4.0,A,3.46,1,0,0,0,0,1,0,0,0,0,0,Female,0.0,729.0
1247,2965,23,87,42,4.0,A,3.67,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1248,2967,64,97,17,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,62.0
1249,2968,47,43,59,2.0,A,3.64,0,0,1,0,0,1,1,1,0,0,0,Male,0.0,518.0
1250,2970,68,35,82,2.0,R,3.24,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1251,2971,85,95,7,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,90.0
1252,2972,94,70,93,1.0,A,4.0,0,0,1,0,0,1,0,0,0,0,0,Male,0.0,365.0
