Subject ID,GRE Verbal Percentile,GRE Quant Percentile,GRE Analytical Percentile,Tier of Undergraduate Institution,Admission Decision,GPA,Master's Held,Doctorate Held,Special Degree Held,Awards: Arts,Awards: Scholastic,Awards: Research,Awards: Service,Awards: Leadership,Awards: Competitions,Gender,First Generation,Work Experience,American Indian or Alaska Native,Asian,Black or African American,Hispanic,Native Hawaiian or Other Pacific Islander,Not Reported,White
2743,30,97,42,2.0,D,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2416,16,28,15,1.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1319,91,92,92,4.0,A,2.97,0,0,0,0,0,0,0,0,0,1,0.0,1.7589041095890412,0,0,0,0,0,1,0
2025,92,52,0,4.0,A,3.82,0,0,0,0,0,0,0,0,0,0,1.0,8.252054794520548,0,0,0,0,0,0,1
1428,97,73,63,1.0,A,3.88,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
2493,75,95,17,1.0,D,1.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2064,97,40,80,4.0,A,3.8,0,0,0,0,1,0,0,0,0,0,0.0,1.4136986301369863,0,0,0,0,0,0,1
1577,28,29,14,2.0,A,3.61,0,0,0,0,0,0,0,0,0,0,1.0,4.260273972602739,0,0,0,0,0,0,1
1615,28,98,14,1.0,R,3.34,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
1365,80,17,73,1.0,A,3.68,0,0,0,0,2,0,0,0,0,0,1.0,0.5808219178082191,0,0,0,0,0,0,1
4102,69,20,41,1.0,A,3.38,0,0,0,0,0,0,0,0,0,0,0.0,9.180821917808219,0,0,0,1,0,0,0
4144,23,61,92,3.0,R,3.03,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
3541,50,90,15,1.0,A,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1,0,0,0,0,0
3160,83,84,42,4.0,R,3.13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4062,88,94,59,1.0,R,2.67,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3330,80,35,60,4.0,R,3.83,0,0,0,0,1,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1296,49,31,49,1.0,R,3.92,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
4184,52,94,17,1.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1275,86,77,11,4.0,R,3.47,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
1843,59,95,15,1.0,R,3.0,0,0,0,0,2,0,0,1,0,0,0.0,0.0,0,0,0,0,0,1,0
3178,94,55,59,1.0,R,3.4538255338482493,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1860,67,97,38,1.0,R,3.34,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0,0,0,0,0,1,0
3366,27,89,42,1.0,D,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1809,84,60,56,2.0,R,3.72,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
2179,90,48,93,2.0,A,3.96,0,0,0,0,1,0,0,0,0,0,0.0,3.1671232876712327,0,0,0,0,0,1,0
3331,65,27,42,4.0,A,3.13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
3543,99,73,60,3.0,A,3.78,0,0,0,0,1,0,0,0,0,1,0.0,2.495890410958904,0,0,0,0,0,0,1
3313,73,78,60,4.0,R,3.83,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
2619,47,97,17,1.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2052,37,52,56,4.0,A,3.97,0,0,0,0,2,0,0,0,0,0,0.0,1.6657534246575343,0,0,0,0,0,1,0
4315,69,30,59,3.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2752,58,93,35,1.0,D,2.7,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
1444,62,61,0,1.0,A,3.79,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2268,67,94,38,1.0,D,3.0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
1331,69,86,11,1.0,R,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1,0,0,0,0,0
2744,85,73,0,1.0,D,3.0,0,0,0,0,1,0,0,0,2,1,0.0,0.0,0,0,0,0,0,1,0
1378,98,34,96,1.0,A,3.39,1,0,0,0,1,0,0,0,0,0,0.0,7.005479452054795,0,0,0,0,0,1,0
2379,67,98,56,1.0,R,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2317,54,90,7,1.0,A,3.0,0,0,0,0,0,0,0,0,0,1,0.0,3.1671232876712327,0,0,0,0,0,1,0
3873,61,68,41,1.0,R,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1773,89,45,54,2.0,A,3.23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2076,29,44,38,2.0,A,3.07,0,0,0,0,0,1,0,0,0,1,1.0,4.419178082191781,0,0,1,0,0,0,0
1936,98,75,78,3.0,A,3.03,0,0,0,2,1,0,0,0,0,0,0.0,3.4246575342465753,0,0,0,0,0,0,1
1545,53,81,54,1.0,R,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3303,61,62,42,1.0,D,3.33,1,0,0,0,2,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
3346,86,24,82,3.0,R,3.65,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2274,37,75,15,1.0,R,4.0,1,0,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2983,55,93,17,1.0,A,3.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1293,77,99,48,1.0,R,3.0,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2598,85,79,59,1.0,A,3.77,0,0,0,0,3,0,0,0,0,1,0.0,5.843835616438356,0,0,0,0,0,0,1
1386,96,81,92,3.0,A,3.81,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3288,88,14,82,3.0,D,2.65,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2284,45,56,15,1.0,A,3.0,0,0,0,0,1,0,0,0,2,0,0.0,4.673972602739726,0,0,0,0,0,1,0
2359,50,71,38,1.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1361,95,39,49,1.0,A,3.6,1,0,0,0,1,0,0,0,0,1,0.0,1.167123287671233,0,0,0,0,0,0,1
3287,6,20,18,2.0,D,3.49,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
2973,88,93,59,1.0,R,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2582,60,95,42,1.0,R,3.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3365,35,97,18,1.0,D,3.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
2313,16,37,56,2.0,R,3.73,0,0,0,1,2,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
1713,93,65,78,4.0,A,3.7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2561,55,12,59,1.0,A,3.27,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
4297,80,96,59,1.0,R,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4107,38,77,41,1.0,D,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2279,87,92,15,2.0,A,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4085,56,88,17,1.0,R,3.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3157,61,89,18,1.0,D,3.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
1535,99,75,54,4.0,D,2.12,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1874,93,71,98,4.0,R,3.64,0,0,0,0,0,0,0,0,0,0,0.0,0.8301369863013699,0,0,0,0,0,0,1
1245,57,98,0,1.0,R,3.0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
1512,44,98,14,1.0,D,3.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1839,63,18,80,1.0,A,3.55,0,0,0,0,0,0,0,0,0,0,0.0,3.6684931506849314,0,0,0,1,0,0,0
3096,76,12,18,1.0,D,3.51,0,0,0,1,2,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3362,56,84,42,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3256,43,78,18,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1831,59,32,80,3.0,A,3.82,0,0,0,0,0,0,0,0,0,0,0.0,14.180821917808219,0,0,0,0,0,0,1
3113,65,97,18,1.0,A,4.0,0,0,0,0,0,1,0,0,0,0,0.0,0.16986301369863013,0,0,0,0,0,1,0
1398,73,64,73,4.0,R,3.47,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0
3216,98,91,82,3.0,A,4.0,0,0,0,0,0,0,1,0,0,0,0.0,3.671232876712329,0,0,0,0,0,0,1
2592,38,79,7,1.0,A,3.0,0,0,0,0,0,1,0,0,0,1,0.0,1.4219178082191781,0,0,0,0,0,1,0
2108,29,64,7,2.0,A,3.0,1,0,0,1,1,0,0,0,0,0,0.0,4.6657534246575345,0,0,0,0,0,1,0
3823,47,91,59,1.0,D,4.0,0,0,0,0,0,1,0,0,2,1,0.0,0.0,0,0,0,0,0,1,0
3819,76,46,59,3.0,A,3.84,0,0,0,0,1,1,0,0,0,0,0.0,6.421917808219178,0,0,1,0,0,0,0
3124,61,66,42,3.0,A,3.57,0,0,0,0,0,0,0,0,0,0,0.0,0.6684931506849315,0,0,0,0,0,1,0
2947,92,85,82,4.0,A,3.81,0,0,0,0,0,0,0,0,0,1,0.0,0.4191780821917808,0,0,0,1,0,0,0
2227,99,71,93,4.0,R,3.47,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1618,87,69,54,4.0,R,3.86,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3099,86,81,93,4.0,A,3.9,0,0,0,1,0,2,0,0,0,0,0.0,6.504109589041096,0,0,0,0,0,0,1
2423,71,95,15,1.0,R,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2684,55,87,59,2.0,R,4.0,0,0,0,0,1,0,0,0,2,1,0.0,0.0,0,0,0,0,0,1,0
2797,51,97,17,4.0,R,3.0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2558,51,67,17,1.0,D,2.87,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1906,63,25,80,3.0,R,3.92,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1941,29,71,15,1.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2844,80,82,42,1.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1305,80,43,73,4.0,A,3.41,0,0,0,0,0,0,0,0,0,1,1.0,6.249315068493151,0,1,0,0,0,0,0
3405,80,59,18,3.0,R,3.19,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3146,76,94,60,2.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1375,36,5,92,2.0,R,3.54,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3367,61,96,18,3.0,D,4.0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2651,88,47,98,4.0,A,3.93,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3895,56,86,17,1.0,D,2.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3553,97,43,60,1.0,R,3.69,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2385,33,98,15,2.0,A,4.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,0,0,0,1,0
4153,61,80,17,1.0,D,4.0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
3044,97,8,80,3.0,R,3.83,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2514,34,79,59,4.0,D,2.97,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0,1,0,0,0,0,0
2223,89,64,98,4.0,R,3.57,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1252,73,35,73,1.0,A,3.88,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,1,0,0,0
1555,84,69,93,4.0,R,3.08,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,1,0,0,0,0
2242,71,95,15,2.0,R,4.0,1,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3285,65,89,42,3.0,R,3.42,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2010,63,90,15,2.0,R,4.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
1243,61,81,11,1.0,D,3.0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
3190,80,91,42,1.0,A,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.5041095890410959,0,0,0,0,0,1,0
1660,66,15,14,1.0,A,3.72,0,0,0,0,0,0,0,0,0,0,0.0,0.2493150684931507,0,0,0,0,0,0,1
1335,89,48,49,4.0,R,3.76,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2288,59,12,56,4.0,A,3.77,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2638,88,27,82,4.0,R,3.97,1,0,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1
1364,53,48,73,3.0,R,3.95,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
1323,69,31,30,4.0,R,3.41,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2100,99,75,80,4.0,R,3.98,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
2402,97,71,80,4.0,R,3.73,0,0,0,0,1,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3555,52,12,60,3.0,A,3.07,1,0,0,0,0,0,0,0,0,0,1.0,2.16986301369863,0,0,0,0,0,0,1
1819,67,97,15,2.0,R,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2563,72,79,59,1.0,R,3.0,1,0,0,0,2,1,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3076,94,55,93,1.0,A,2.39,0,0,0,0,0,0,0,0,0,0,0.0,10.756164383561643,0,0,0,0,0,0,1
3977,17,74,17,1.0,D,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2180,79,88,56,1.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3110,61,94,8,2.0,D,2.67,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
2982,51,97,17,1.0,R,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
3880,97,72,92,4.0,R,3.64,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3277,98,84,82,4.0,R,3.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1544,36,98,14,1.0,A,3.0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0,0,0,0,0,1,0
3775,27,90,17,1.0,D,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2170,71,71,15,3.0,A,2.65,0,0,0,0,0,0,0,0,0,0,0.0,0.16712328767123288,0,0,0,0,0,1,0
2650,68,95,59,1.0,R,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2905,68,85,17,2.0,R,4.0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1411,53,97,11,1.0,A,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2815,34,63,42,1.0,D,2.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3996,69,96,17,1.0,A,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1696,53,45,54,1.0,A,3.22,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3496,76,97,18,1.0,D,3.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
4177,69,91,41,1.0,D,4.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,1,0
3931,42,88,17,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3526,9,87,18,1.0,D,3.0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1277,15,9,6,1.0,D,2.75,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1341,80,48,49,1.0,A,3.65,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2263,87,37,93,2.0,A,3.91,1,0,0,0,0,0,0,0,0,0,0.0,6.917808219178082,0,0,0,0,0,0,1
2412,50,95,15,1.0,R,3.0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2639,94,63,93,4.0,R,3.67,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1333,83,39,92,1.0,R,3.79,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2954,94,90,56,1.0,R,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3956,97,61,82,1.0,A,4.0,0,0,0,2,0,0,0,0,1,1,0.0,0.2465753424657534,0,0,0,0,0,1,0
2125,79,88,38,1.0,A,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2566,47,95,17,1.0,D,3.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,1,0
2239,74,6,56,3.0,R,3.88,0,0,0,0,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2162,71,25,15,3.0,A,3.92,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3728,38,96,0,2.0,A,3.0,0,0,0,0,0,0,0,0,1,1,0.0,0.16986301369863013,0,0,0,0,0,1,0
1728,84,87,78,4.0,R,3.53,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3411,73,92,42,2.0,R,4.0,0,0,0,0,1,0,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0
2876,68,97,17,2.0,R,4.0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0,0,0,0,0,1,0
1540,62,96,54,1.0,A,3.0,0,0,0,0,0,0,0,0,0,1,0.0,3.084931506849315,0,0,0,0,0,1,0
2640,51,73,17,1.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,3.3424657534246576,0,0,0,0,0,1,0
2936,90,70,59,2.0,A,3.98,0,0,0,0,0,0,0,0,0,1,0.0,4.841095890410959,0,0,0,0,0,0,1
1288,56,48,51,4.0,A,3.6,0,0,0,0,0,0,0,0,0,0,0.0,5.1726027397260275,0,0,0,0,0,1,0
1759,54,12,38,1.0,A,3.85,0,0,0,0,0,0,0,0,0,0,0.0,12.917808219178083,0,0,0,0,0,0,1
1538,24,97,14,2.0,A,3.78,0,0,0,0,0,0,0,0,0,1,0.0,0.5863013698630137,0,0,0,0,0,1,0
3531,80,97,42,1.0,A,4.0,0,0,0,0,1,0,0,1,0,0,0.0,0.25205479452054796,0,0,0,0,0,1,0
2735,51,89,17,1.0,D,3.0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2778,51,43,59,3.0,D,3.36,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2580,72,31,42,2.0,A,3.63,0,0,0,0,0,0,0,0,0,0,0.0,1.7589041095890412,1,0,0,0,0,0,0
2600,42,89,17,1.0,A,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1932,93,65,97,3.0,A,3.12,0,0,0,0,0,0,0,0,0,0,0.0,11.67123287671233,0,0,0,0,0,0,1
1416,53,48,49,3.0,D,2.38,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
4200,80,72,59,4.0,R,3.49,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3604,97,51,60,4.0,R,3.86,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3009,88,59,93,1.0,A,3.63,0,0,0,0,0,0,0,0,0,0,0.0,2.5835616438356164,0,0,0,0,0,0,1
2077,59,86,0,1.0,D,2.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3637,80,97,18,2.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1774,95,64,80,2.0,A,3.5,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
4168,69,88,59,1.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4048,52,91,17,1.0,A,3.12,0,0,0,0,0,0,0,0,0,1,0.0,0.08493150684931507,0,0,0,0,0,1,0
2763,95,76,93,4.0,R,3.85,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
1690,99,57,78,4.0,R,3.85,1,1,0,1,0,1,0,0,0,0,0.0,5.002739726027397,0,0,0,0,0,0,1
4247,9,94,7,1.0,D,3.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,1,0
3498,52,89,18,1.0,R,4.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,1,0
4314,34,72,17,1.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2568,60,97,17,2.0,R,3.0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
3081,91,12,93,3.0,A,3.71,0,0,0,0,0,0,0,0,0,0,0.0,4.923287671232877,0,0,0,0,0,0,1
3002,90,79,93,3.0,A,3.89,0,0,0,0,3,0,0,0,0,1,0.0,3.254794520547945,0,0,0,0,0,0,1
1537,49,33,54,2.0,A,3.4,0,0,0,0,0,1,0,0,0,1,0.0,10.673972602739726,0,0,0,0,0,0,1
3462,48,66,18,1.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4109,73,96,0,1.0,D,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3179,98,66,82,4.0,R,3.7,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3457,35,87,15,3.0,A,3.42,1,0,0,0,1,0,0,0,0,1,0.0,0.8301369863013699,0,0,0,0,0,1,0
2560,47,97,17,1.0,D,3.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
2541,68,97,17,1.0,A,4.0,0,0,0,0,2,0,0,0,1,0,0.0,0.589041095890411,0,0,0,0,0,1,0
1817,84,37,93,4.0,A,3.86,1,0,0,0,1,0,0,0,0,1,0.0,6.416438356164384,0,0,0,0,0,0,1
1770,89,12,56,2.0,A,3.67,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3883,76,46,98,3.0,A,4.0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1650,98,61,97,4.0,A,3.66,0,0,0,0,1,0,0,0,0,1,0.0,1.5013698630136987,0,0,0,0,0,0,1
3916,56,91,17,1.0,D,3.18,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0,0,0,0,0,1,0
3589,73,92,18,1.0,A,4.0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0,0,1,0
3742,9,38,17,1.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4006,96,54,82,4.0,R,3.88,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3600,99,84,93,4.0,R,3.91,1,0,0,1,2,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3022,52,14,42,1.0,D,2.86,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1338,89,43,73,3.0,A,3.77,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1657,84,57,78,1.0,R,3.4538255338482493,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3879,65,96,41,1.0,R,4.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3445,69,89,42,1.0,D,3.72,1,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4331,38,83,7,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2810,82,85,59,1.0,R,3.33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2177,97,78,80,4.0,A,3.63,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3412,20,78,18,1.0,D,3.55,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2114,96,40,56,3.0,A,3.67,0,0,0,0,1,0,0,0,0,0,0.0,6.498630136986302,0,0,0,0,0,0,1
3206,83,51,82,1.0,A,3.43,0,0,0,0,3,0,0,0,0,0,0.0,4.0849315068493155,0,0,0,0,0,0,1
3585,48,97,42,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3693,73,96,42,1.0,R,4.0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
1807,74,15,56,3.0,R,3.63,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
