GRE APT Verb Percentile,GRE APT Quant Percentile,GRE APT Analyt Percentile,tiers,admit_code,GPA_Merged,Master's Held,Doctorate Held,Bachelor's Held,Special Degree Held,Count: Arts,Count: GAE,Count: Research,Count: Service,Count: Leadership,Count: Competition,Gender,Ethnicity,First Generation,work_experience_int
69,4,42,4.0,A,3.01,1,0,0,0,0,0,0,0,0,0,Female,White,1.0,2008.0
76,78,42,4.0,D,3.67,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
69,20,60,4.0,A,3.12,0,0,1,0,0,0,0,0,0,0,Male,Hispanic,0.0,944.0
55,4,59,1.0,A,3.75,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,3896.0
73,47,42,1.0,A,3.36,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,2496.0
94,55,59,1.0,A,3.36,0,0,1,0,0,1,0,0,0,0,Female,White,0.0,2435.0
96,76,93,1.0,A,3.33,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,1307.0
94,55,93,4.0,A,2.39,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,3926.0
88,47,42,4.0,R,4.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
92,51,82,4.0,A,3.03,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,61.0
91,12,93,2.0,A,3.71,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,1797.0
26,63,42,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
75,82,17,1.0,R,3.04,0,0,1,0,0,0,0,0,0,0,Male,White,0.0,0.0
76,27,60,1.0,A,3.65,0,0,1,0,0,0,0,0,0,0,Female,Hispanic,0.0,550.0
80,30,93,1.0,A,3.72,0,0,1,0,0,2,0,0,0,0,Female,White,0.0,215.0
65,97,18,3.0,D,3.67,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
82,89,82,4.0,R,4.0,0,0,0,0,0,1,1,0,0,1,Male,Not Reported,0.0,0.0
93,94,60,4.0,D,2.5,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
88,38,60,2.0,A,4.0,1,0,0,0,0,0,0,0,0,0,Male,American Indian or Alaska Native,1.0,2281.0
76,12,18,4.0,D,3.51,0,0,0,0,1,2,0,0,0,0,Male,White,0.0,0.0
94,97,82,4.0,R,3.0,0,0,0,0,0,3,0,0,0,0,Male,Not Reported,0.0,0.0
61,66,60,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
86,81,93,1.0,A,3.9,0,0,1,0,1,0,2,0,0,0,Female,White,0.0,2374.0
43,66,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
88,87,60,2.0,R,3.73,0,0,1,0,0,0,0,0,0,0,Male,Hispanic,0.0,0.0
65,78,42,4.0,A,3.76,0,0,1,0,0,1,0,0,0,0,Male,Not Reported,0.0,549.0
24,97,18,4.0,D,3.33,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
56,92,42,2.0,R,3.68,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
48,81,18,4.0,D,3.33,0,0,0,0,0,1,0,0,0,1,Female,Not Reported,0.0,0.0
24,66,42,4.0,D,3.33,0,0,0,0,0,1,0,1,0,0,Male,Not Reported,0.0,0.0
73,97,18,4.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
61,94,8,3.0,D,2.67,0,0,0,0,0,0,0,0,0,1,Male,Not Reported,0.0,0.0
76,47,93,4.0,R,3.74,1,0,0,0,0,1,0,0,0,0,Female,White,0.0,0.0
65,97,18,4.0,A,4.0,0,0,1,0,0,0,1,0,0,0,Female,Not Reported,0.0,62.0
91,51,82,2.0,A,3.92,0,0,1,0,0,1,1,1,0,0,Male,White,1.0,1154.0
65,97,18,4.0,R,3.0,0,0,0,0,0,0,1,0,0,1,Male,Not Reported,0.0,0.0
27,92,42,4.0,D,3.5,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
52,97,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,1,Male,Not Reported,0.0,0.0
73,94,18,4.0,R,3.25,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
69,97,42,4.0,D,3.0,0,0,0,0,0,1,1,0,0,1,Female,Not Reported,0.0,0.0
69,97,60,4.0,R,4.0,0,0,0,0,0,0,0,0,0,2,Female,Not Reported,0.0,0.0
61,66,42,2.0,A,3.57,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,244.0
69,94,18,1.0,R,3.0,0,0,0,0,0,3,0,0,0,0,Female,Not Reported,0.0,0.0
52,76,60,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
61,76,18,3.0,D,3.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
61,91,18,4.0,R,3.33,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
69,97,0,4.0,D,4.0,0,0,0,0,0,1,0,1,0,1,Female,Not Reported,0.0,0.0
80,69,60,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
27,2,18,2.0,D,3.55,0,0,0,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
61,91,8,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
48,89,8,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
69,17,60,4.0,A,3.52,0,0,1,0,0,0,0,0,0,0,Female,Asian,0.0,3534.0
91,24,60,3.0,R,3.68,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
73,24,60,2.0,R,3.97,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
43,89,60,3.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
73,97,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
80,91,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,1,Male,Not Reported,0.0,0.0
98,59,98,1.0,R,4.0,0,0,0,0,1,1,1,0,0,0,Female,White,0.0,0.0
69,97,42,4.0,A,4.0,0,0,1,0,0,2,0,0,0,0,Female,Not Reported,0.0,154.0
76,94,60,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
20,59,42,4.0,D,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
91,30,60,1.0,R,3.89,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
27,17,82,2.0,R,3.52,0,0,0,0,0,1,1,0,0,0,Female,Black or African American,0.0,0.0
31,94,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
48,43,60,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
56,94,18,2.0,R,3.87,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
61,76,42,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,794.0
65,91,60,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
80,96,42,4.0,R,3.89,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
61,89,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
56,91,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
83,84,42,1.0,R,3.13,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
80,76,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
24,69,60,4.0,A,2.67,0,0,1,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
96,62,93,1.0,A,3.56,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,1858.0
99,38,93,1.0,A,3.85,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,1280.0
32,11,78,1.0,D,3.7,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,0.0
93,38,60,3.0,A,3.85,1,0,0,0,0,1,0,1,0,0,Female,White,0.0,1583.0
97,47,99,4.0,R,3.79,0,0,0,0,0,3,0,0,0,0,Female,White,0.0,0.0
12,38,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
94,55,59,4.0,R,3.4538255338482493,0,0,0,0,1,0,0,0,0,0,Female,White,0.0,0.0
98,66,82,1.0,R,3.7,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
76,55,93,1.0,R,3.38,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
83,8,82,4.0,A,3.6,0,0,1,0,2,1,0,0,0,0,Female,Hispanic,0.0,5415.0
93,78,18,2.0,R,3.77,0,0,0,0,0,2,0,0,0,0,Female,White,0.0,0.0
61,89,42,4.0,D,3.0,0,0,0,0,0,1,0,1,0,0,Female,Not Reported,0.0,0.0
80,91,42,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,184.0
56,91,60,4.0,D,3.0,0,0,0,0,0,2,0,0,0,0,Male,Not Reported,0.0,0.0
31,73,42,4.0,D,4.0,0,0,0,0,0,2,0,0,0,0,Male,Not Reported,0.0,0.0
94,97,60,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
65,24,42,4.0,A,3.24,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,0.0
61,84,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
76,87,42,1.0,R,3.32,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
52,14,18,4.0,A,3.33,0,0,1,0,0,1,0,0,0,0,Female,Hispanic,0.0,4840.0
20,69,42,2.0,R,3.46,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
73,97,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,2,Male,Not Reported,0.0,214.0
83,51,82,4.0,A,3.43,0,0,1,0,0,3,0,0,0,0,Female,White,0.0,1491.0
83,97,18,2.0,R,3.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
24,84,42,4.0,D,3.33,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
76,92,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
17,55,8,4.0,D,2.67,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
83,92,42,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
69,97,42,4.0,D,3.0,0,0,0,0,1,0,0,0,1,0,Female,Not Reported,0.0,0.0
98,91,82,2.0,A,4.0,0,0,0,0,0,0,0,1,0,0,Female,White,0.0,1340.0
76,73,82,2.0,D,2.83,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
86,78,60,2.0,R,3.89,0,0,0,0,0,1,0,0,0,0,Male,Asian,0.0,0.0
83,94,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,2,Male,Not Reported,0.0,0.0
61,3,42,3.0,A,3.58,0,0,1,0,0,0,0,0,0,0,Male,White,1.0,884.0
93,24,60,1.0,A,3.56,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,1829.0
52,91,18,4.0,D,3.0,0,0,0,0,0,3,0,0,0,0,Female,Not Reported,0.0,0.0
83,92,60,4.0,D,3.0,0,0,0,0,0,3,0,0,0,0,Female,Not Reported,0.0,0.0
61,55,0,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
88,38,42,2.0,A,3.4,0,0,1,0,0,1,0,0,1,0,Female,White,0.0,1065.0
15,51,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
43,87,42,4.0,D,4.0,0,0,0,0,0,0,2,0,0,0,Male,Not Reported,0.0,0.0
43,92,18,3.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
31,92,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
76,78,8,2.0,D,3.33,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
17,76,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,2,Male,Not Reported,0.0,0.0
65,92,18,4.0,A,3.63,0,0,1,0,0,1,0,0,0,0,Male,Not Reported,0.0,884.0
76,55,93,1.0,R,3.16,0,0,0,0,0,2,0,0,0,0,Female,Asian,0.0,0.0
83,84,60,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,1252.0
35,12,42,2.0,D,3.56,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
56,89,0,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
93,94,82,1.0,A,3.72,0,0,1,0,0,0,0,0,0,0,Male,Asian,0.0,0.0
65,97,42,1.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
93,76,42,4.0,R,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
24,92,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
83,78,0,4.0,R,3.0,0,0,0,0,0,2,1,0,0,0,Female,Not Reported,0.0,0.0
31,97,18,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
9,94,18,3.0,D,3.0,0,0,0,0,0,1,0,0,0,2,Male,Not Reported,0.0,0.0
27,94,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,2,Male,Not Reported,0.0,0.0
89,32,56,4.0,A,3.84,1,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
26,63,42,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
96,62,93,1.0,R,3.83,0,0,0,0,0,1,1,0,0,0,Female,White,0.0,0.0
43,78,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
61,43,60,3.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
61,38,18,2.0,A,3.78,0,0,1,0,0,0,0,0,0,0,Female,Asian,0.0,701.0
83,47,93,3.0,A,3.9,0,0,1,0,0,2,0,0,0,0,Female,White,1.0,1218.0
93,76,98,1.0,R,3.91,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
61,96,42,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
61,94,42,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
96,43,60,2.0,R,4.0,0,0,0,0,0,2,0,0,0,0,Female,White,0.0,0.0
73,89,0,3.0,A,3.5,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,1799.0
83,94,18,4.0,R,4.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
83,66,98,1.0,R,3.58,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
20,24,8,4.0,D,3.0,0,0,0,0,0,0,0,1,0,0,Male,Not Reported,0.0,0.0
98,84,82,1.0,R,3.5,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
65,69,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
76,20,82,3.0,A,3.92,0,0,1,0,0,1,0,0,1,0,Female,White,0.0,0.0
61,97,18,4.0,D,3.0,0,0,0,0,1,0,0,0,0,1,Female,Not Reported,0.0,0.0
39,92,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
69,96,60,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
65,89,42,2.0,R,3.42,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
43,97,60,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
6,20,18,3.0,D,3.49,0,0,0,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
88,14,82,2.0,D,2.65,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,0.0
17,96,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,1,Female,Not Reported,0.0,0.0
27,84,18,2.0,D,3.56,0,0,0,0,0,0,2,0,0,0,Female,Not Reported,0.0,0.0
35,76,60,4.0,D,4.0,0,0,0,0,0,0,1,0,0,2,Male,Not Reported,0.0,0.0
20,87,18,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
76,92,42,3.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
43,94,8,4.0,D,3.0,0,0,0,0,0,1,1,0,0,0,Male,Not Reported,0.0,0.0
80,91,42,1.0,R,3.51,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
69,76,18,2.0,D,3.33,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
52,89,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
76,96,42,4.0,D,3.0,0,0,0,0,0,0,0,2,0,0,Female,Not Reported,0.0,0.0
83,92,18,4.0,R,4.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
91,69,60,2.0,R,3.54,0,0,0,0,0,0,1,0,0,0,Female,White,0.0,0.0
61,62,42,4.0,D,3.33,0,0,0,0,0,2,0,0,0,1,Female,Not Reported,0.0,0.0
52,81,18,4.0,R,3.0,0,0,0,0,0,2,1,0,0,0,Female,Not Reported,0.0,0.0
65,78,8,4.0,D,3.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
83,78,60,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
24,43,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
86,87,60,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
61,92,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
80,97,42,4.0,A,4.0,0,0,1,0,0,1,0,0,0,0,Female,Not Reported,0.0,31.0
8,87,18,4.0,A,3.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
61,92,0,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
73,78,60,1.0,R,3.83,0,0,0,0,0,1,0,0,0,0,Female,Asian,0.0,0.0
61,94,60,1.0,D,2.78,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
61,27,60,3.0,R,3.83,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
86,62,60,4.0,R,4.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
52,97,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
15,96,42,2.0,D,3.19,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
80,27,60,4.0,R,3.93,0,0,0,0,0,2,0,0,0,0,Male,White,0.0,0.0
65,87,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,3,Female,Not Reported,0.0,0.0
99,69,82,2.0,A,3.88,0,0,1,0,0,2,0,0,0,0,Female,White,0.0,1707.0
80,35,60,1.0,R,3.83,0,0,1,0,0,1,2,0,0,0,Female,White,0.0,0.0
65,27,42,1.0,A,3.13,0,0,1,0,0,0,0,0,0,0,Female,Hispanic,0.0,0.0
79,32,15,4.0,A,3.17,1,0,0,0,0,0,0,0,0,0,Male,White,0.0,3925.0
90,43,59,3.0,D,3.97,0,0,0,0,0,1,1,0,0,0,Male,White,0.0,0.0
94,27,60,4.0,R,3.74,0,0,0,0,0,0,0,0,0,0,Female,Hispanic,0.0,0.0
83,97,42,3.0,R,3.67,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
86,43,60,2.0,R,3.54,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
86,24,82,2.0,R,3.65,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
56,94,60,3.0,R,3.67,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
43,47,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
43,96,8,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
61,91,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,1,Female,Not Reported,0.0,0.0
80,87,82,3.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
56,97,18,4.0,D,3.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
52,94,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
56,84,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
31,73,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
98,62,98,2.0,R,3.37,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
35,97,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
27,89,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
61,96,18,2.0,D,4.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
69,97,18,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
93,55,82,4.0,R,3.72,0,0,0,0,0,1,0,0,0,0,Male,White,0.0,0.0
99,73,98,2.0,R,3.91,0,0,1,0,0,1,0,1,0,0,Male,White,0.0,0.0
88,76,82,1.0,R,3.94,0,0,0,0,0,1,0,0,1,0,Female,Asian,0.0,0.0
83,12,82,3.0,R,3.68,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
39,87,0,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
17,87,18,3.0,D,3.33,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
31,81,18,4.0,D,3.0,0,0,0,0,0,1,1,0,0,0,Female,Not Reported,0.0,0.0
52,91,18,3.0,D,2.0,0,0,0,0,2,0,0,0,0,0,Female,Not Reported,0.0,0.0
56,97,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
4,43,18,4.0,D,3.0,0,0,0,0,1,0,1,0,0,1,Female,Asian,0.0,0.0
39,84,18,3.0,D,3.33,0,0,0,0,0,1,0,1,0,1,Female,Not Reported,0.0,0.0
56,91,60,3.0,A,4.0,0,0,1,0,0,2,0,0,0,0,Female,Not Reported,0.0,214.0
43,84,18,4.0,D,4.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
96,47,82,1.0,A,3.69,0,0,0,1,0,1,0,0,0,1,Female,Not Reported,1.0,13179.0
86,27,60,1.0,R,3.67,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
96,73,93,2.0,R,4.0,0,0,0,0,0,2,0,0,0,0,Female,White,0.0,0.0
78,25,56,4.0,D,4.0,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
76,81,42,3.0,R,3.0,0,0,0,0,0,0,3,0,0,0,Male,Not Reported,0.0,0.0
80,97,59,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
68,95,59,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,577.0
51,70,17,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
88,84,60,4.0,R,4.0,0,0,0,0,1,0,0,0,0,0,Female,Not Reported,0.0,0.0
97,67,59,4.0,D,4.0,0,0,0,0,0,1,0,0,0,0,Female,White,0.0,0.0
76,24,82,4.0,A,3.74,0,0,0,0,0,1,0,0,0,0,Male,White,1.0,791.0
80,59,18,2.0,R,3.19,0,0,0,0,0,1,0,0,0,0,Female,White,0.0,0.0
43,97,18,2.0,D,3.74,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
98,59,93,1.0,R,3.72,0,0,0,0,0,0,0,0,0,0,Female,Hispanic,0.0,0.0
76,27,60,1.0,R,3.96,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
73,27,98,3.0,R,3.91,0,0,0,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
93,55,82,2.0,R,3.83,0,0,0,0,0,2,1,0,0,0,Female,White,0.0,0.0
73,92,42,3.0,R,4.0,0,0,0,0,0,1,0,0,1,1,Female,Not Reported,0.0,0.0
20,78,18,4.0,D,3.55,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
48,91,42,2.0,A,3.0,1,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,427.0
98,91,60,1.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Male,White,0.0,762.0
52,89,8,2.0,R,3.42,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
88,66,60,1.0,D,2.52,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
80,38,18,2.0,R,4.0,0,0,0,0,0,2,0,0,0,0,Female,White,0.0,0.0
20,76,8,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
97,81,60,2.0,R,3.97,0,0,0,0,0,2,0,0,0,0,Female,White,0.0,0.0
48,97,18,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
65,92,18,4.0,A,4.0,0,0,1,0,0,1,0,0,0,0,Male,Not Reported,0.0,516.0
56,87,18,3.0,A,4.0,0,0,1,0,0,0,0,0,0,2,Female,Not Reported,0.0,151.0
91,51,60,4.0,D,2.81,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
76,92,18,4.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
56,81,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
43,81,42,4.0,A,4.0,0,0,1,0,0,0,1,0,0,0,Female,Not Reported,0.0,700.0
73,92,42,4.0,D,2.0,0,0,0,0,0,1,1,0,0,0,Female,Asian,0.0,0.0
39,96,18,2.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,396.0
69,96,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
69,94,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
69,94,18,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
48,97,18,3.0,R,4.0,0,0,0,0,0,1,0,0,0,1,Female,Not Reported,0.0,0.0
69,89,42,4.0,D,3.72,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
88,62,60,3.0,R,3.4538255338482493,0,0,0,0,0,2,0,0,0,0,Female,White,0.0,0.0
1,51,8,4.0,D,4.0,0,0,0,0,0,0,1,0,0,0,Female,Not Reported,0.0,0.0
52,94,18,4.0,A,3.0,0,0,1,0,0,2,0,0,0,0,Male,Not Reported,0.0,368.0
